Monitoring_SiteID,water_body,Determinand_Label,Analyzed_Matrix,Result_Unit,Reference_Year,Sampling_Period,LOQ_Value,Num_of_Samples,Quality_Samples,Quality_MinimumValue,Minimum_Value,Quality_Meanvalue,Mean_Value,Quality_MaximumValue,Maximum_value,Quality_MedianValue,Median_Value,UID,Country_Name,MinimumValue_outlier,MaxValue_outlier,MeanValue_outlier,Start_Date,End_Date
ATKK72250022,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,0.01975,1,1,1,0.01975,1,0.01975,1,0.01975,1,0.01975,11172803,Austria,0,0,0,2015-01-01,2015-12-31
ATPG70321132,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,0.01975,1,1,1,0.01975,1,0.01975,1,0.01975,1,0.01975,11172873,Austria,0,0,0,2015-01-01,2015-12-31
ATPG55009082,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,0.03,1,1,1,0.03,1,0.03,1,0.03,1,0.03,11173262,Austria,0,0,0,2015-01-01,2015-12-31
ATPG61203102,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,0.03,1,1,1,0.03,1,0.03,1,0.03,1,0.03,11173468,Austria,0,0,0,2015-01-01,2015-12-31
ATPG70326102,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,0.03,1,1,1,0.03,1,0.03,1,0.03,1,0.03,11173549,Austria,0,0,0,2015-01-01,2015-12-31
ATKK71210082,Ground Water,Lead and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.23837,1,1,1,0.23837,1,0.23837,1,0.23837,1,0.23837,11173966,Austria,0,0,0,2015-01-01,2015-12-31
ATKK72420012,Ground Water,Lead and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.28017,1,1,1,0.28017,1,0.28017,1,0.28017,1,0.28017,11174025,Austria,0,0,0,2015-01-01,2015-12-31
ATPG70324032,Ground Water,Lead and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.35474,1,1,1,0.35474,1,0.35474,1,0.35474,1,0.35474,11174045,Austria,0,0,0,2015-01-01,2015-12-31
ATKK20610022,Ground Water,Lead and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.5,1,1,1,0.5,1,0.5,1,0.5,1,0.5,11174072,Austria,0,0,0,2015-01-01,2015-12-31
ATKK20625042,Ground Water,Lead and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.5,1,1,1,0.5,1,0.5,1,0.5,1,0.5,11174074,Austria,0,0,0,2015-01-01,2015-12-31
ATKK40811012,Ground Water,Lead and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.5,1,1,1,0.5,1,0.5,1,0.5,1,0.5,11174104,Austria,0,0,0,2015-01-01,2015-12-31
ATPG41006012,Ground Water,Lead and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.5,1,1,1,0.5,1,0.5,1,0.5,1,0.5,11174394,Austria,0,0,0,2015-01-01,2015-12-31
ATKK61033012,Ground Water,Lead and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,1,1,1,1,1,1,1,1,1,1,1,11174634,Austria,0,0,0,2015-01-01,2015-12-31
CZPOD_1146,River Water,Arsenic and its compounds,Water,ug/L,2014,2014-01-23--2014-12-08,1,12,5,1,1,1,1,0,2,1,1,11131960,Czech Republic,0,0,0,2014-01-23,2014-12-08
CZPVL_1078,River Water,Desmedipham,Water,ug/L,2014,2014-06-12--2014-07-15,0.05,2,2,1,0.05,1,0.05,1,0.05,1,0.05,11132034,Czech Republic,0,0,0,2014-06-12,2014-07-15
CZPMO_1174,River Water,Silver,Water,ug/L,2014,2014-01-06--2014-11-24,0.5,12,12,1,0.5,1,0.5,1,0.5,1,0.5,11132468,Czech Republic,0,0,0,2014-01-06,2014-11-24
CZPLA_8,River Water,Perfluorooctane sulfonic acid (PFOS) and its derivatives,Water,ug/L,2014,2014-01-14--2014-12-09,0.02,12,11,1,0.02,1,0.02,0,0.036,1,0.02,11132555,Czech Republic,0,0,0,2014-01-14,2014-12-09
CZPLA_8,River Water,Dicamba,Water,ug/L,2014,2014-01-14--2014-12-09,0.01,12,12,1,0.01,1,0.01,1,0.01,1,0.01,11132562,Czech Republic,0,0,0,2014-01-14,2014-12-09
CZPMO_1181,River Water,Propiconazole,Water,ug/L,2014,2014-01-14--2014-11-25,0.005,12,10,1,0.005,1,0.005,0,0.0098,1,0.005,11133247,Czech Republic,0,0,0,2014-01-14,2014-11-25
CZPOD_1144,River Water,Benzo(k)fluoranthene,Water,ug/L,2014,2014-01-23--2014-12-08,0.002,12,5,1,0.002,0,0.00319,0,0.012,0,0.00265,11133553,Czech Republic,0,0,0,2014-01-23,2014-12-08
CZPLA_33,River Water,"BDE 47 (2,2�,4,4�-tetrabromodiphenyl ether)",Water,ug/L,2014,2014-01-07--2014-12-02,0.0002,12,11,1,0.0002,1,0.0002,0,0.00055,1,0.0002,11133730,Czech Republic,0,0,0,2014-01-07,2014-12-02
CZPOH_1022,River Water,"Dichlorprop (2,4-DP)",Water,ug/L,2014,2014-01-15--2014-12-11,0.01,12,12,1,0.01,1,0.01,1,0.01,1,0.01,11133831,Czech Republic,0,0,0,2014-01-15,2014-12-11
CZPMO_DPPDY022,River Water,"trans-1,2-dichloroethene",Water,ug/L,2014,2014-01-13--2014-11-24,0.1,12,12,1,0.1,1,0.1,1,0.1,1,0.1,11134037,Czech Republic,0,0,0,2014-01-13,2014-11-24
CZPMO_DPPDY022,River Water,Vanadium and its compounds,Water,ug/L,2014,2014-01-13--2014-11-24,0.5,12,0,0,1.08,0,1.665,0,2.23,0,1.775,11134162,Czech Republic,0,0,0,2014-01-13,2014-11-24
CZPMO_DPPDY022,River Water,Bromoform,Water,ug/L,2014,2014-01-13--2014-11-24,0.1,12,12,1,0.1,1,0.1,1,0.1,1,0.1,11134170,Czech Republic,0,0,0,2014-01-13,2014-11-24
ATPG70321142,Ground Water,Cadmium and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.030662,1,1,1,0.030662,1,0.030662,1,0.030662,1,0.030662,11181759,Austria,0,0,0,2015-01-01,2015-12-31
ATPG70332032,Ground Water,Cadmium and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.036048,1,1,1,0.036048,1,0.036048,1,0.036048,1,0.036048,11181795,Austria,0,0,0,2015-01-01,2015-12-31
ATKK71410092,Ground Water,Cadmium and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.099101,1,1,1,0.099101,1,0.099101,1,0.099101,1,0.099101,11181919,Austria,0,0,0,2015-01-01,2015-12-31
ATKK40909012,Ground Water,Cadmium and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.1,1,1,1,0.1,1,0.1,1,0.1,1,0.1,11182007,Austria,0,0,0,2015-01-01,2015-12-31
ATKK61230062,Ground Water,Cadmium and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.1,1,1,1,0.1,1,0.1,1,0.1,1,0.1,11182068,Austria,0,0,0,2015-01-01,2015-12-31
ATPG30800172,Ground Water,Cadmium and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.1,1,1,1,0.1,1,0.1,1,0.1,1,0.1,11182499,Austria,0,0,0,2015-01-01,2015-12-31
ATPG31900472,Ground Water,Cadmium and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.1,1,1,1,0.1,1,0.1,1,0.1,1,0.1,11182683,Austria,0,0,0,2015-01-01,2015-12-31
ATPG61103092,Ground Water,Cadmium and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.1,2,2,1,0.1,1,0.1,1,0.1,1,0.1,11183221,Austria,0,0,0,2015-01-01,2015-12-31
ATPG61739012,Ground Water,Cadmium and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.1,1,1,1,0.1,1,0.1,1,0.1,1,0.1,11183316,Austria,0,0,0,2015-01-01,2015-12-31
ATPG92100252,Ground Water,Cadmium and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.1,1,1,1,0.1,1,0.1,1,0.1,1,0.1,11183401,Austria,0,0,0,2015-01-01,2015-12-31
ATPG55009172,Ground Water,Cadmium and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.2,2,2,1,0.2,1,0.2,1,0.2,1,0.2,11183646,Austria,0,0,0,2015-01-01,2015-12-31
ATKK40906012,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.5,1,1,1,0.5,1,0.5,1,0.5,1,0.5,11183761,Austria,0,0,0,2015-01-01,2015-12-31
ATPG10001072,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,1,1,1,1,1,1,1,1,1,1,1,11184126,Austria,0,0,0,2015-01-01,2015-12-31
ATPG20101122,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,1,4,4,1,1,1,1,1,1,1,1,11184192,Austria,0,0,0,2015-01-01,2015-12-31
ATPG20201262,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,1,1,1,1,1,1,1,1,1,1,1,11184207,Austria,0,0,0,2015-01-01,2015-12-31
ATPG60824032,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,1,1,1,1,1,1,1,1,1,1,1,11184587,Austria,0,0,0,2015-01-01,2015-12-31
ATPG70327072,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,1,1,1,1,1,1,1,1,1,1,1,11184703,Austria,0,0,0,2015-01-01,2015-12-31
ATTG60702052,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,1,1,1,1,1,1,1,1,1,1,1,11184811,Austria,0,0,0,2015-01-01,2015-12-31
CZPVL_4004,River Water,Naphthalene,Water,ug/L,2015,2015-01-06--2015-12-01,0.001,12,1,1,0.001,0,0.01046,0,0.03,0,0.0102,11148965,Czech Republic,0,0,0,2015-01-06,2015-12-01
CZPVL_4005,River Water,Cypermethrin,Water,ug/L,2015,2015-01-20--2015-12-09,0.05,12,12,1,0.05,1,0.05,1,0.05,1,0.05,11149338,Czech Republic,0,0,0,2015-01-20,2015-12-09
CZPMO_1167,River Water,Selenium and its compounds,Water,ug/L,2015,2015-01-13--2015-12-02,1,12,12,1,1,1,1,1,1,1,1,11149737,Czech Republic,0,0,0,2015-01-13,2015-12-02
CZPMO_1196,River Water,Carbendazim,Water,ug/L,2015,2015-07-29--2015-10-20,0.01,3,2,1,0.01,1,0.01,0,0.0102,1,0.01,11149769,Czech Republic,0,0,0,2015-07-29,2015-10-20
CZPOH_1032,River Water,Dieldrin,Water,ug/L,2015,2015-01-20--2015-12-03,0.01,12,12,1,0.01,1,0.01,1,0.01,1,0.01,11150059,Czech Republic,0,0,0,2015-01-20,2015-12-03
CZPOD_1154,River Water,Heptachlor epoxide,Water,ug/L,2015,2015-01-19--2015-12-01,0.002,12,12,1,0.002,1,0.002,1,0.002,1,0.002,11150710,Czech Republic,0,0,0,2015-01-19,2015-12-01
CZPOD_1154,River Water,Cadmium and its compounds,Water - Dissolved,ug/L,2015,2015-01-19--2015-12-01,0.1,12,7,1,0.1,0,0.12083,0,0.4,1,0.1,11150807,Czech Republic,0,0,0,2015-01-19,2015-12-01
CZPMO_ZPPMA015,River Water,Desethylterbuthylazine,Water,ug/L,2015,2015-01-12--2015-11-30,0.005,12,6,1,0.005,0,0.01198,0,0.0507,0,0.00515,11151299,Czech Republic,0,0,0,2015-01-12,2015-11-30
CZPMO_1174,River Water,"1,2,3-trichlorobenzene",Water,ug/L,2015,2015-02-02--2015-11-02,0.1,6,6,1,0.1,1,0.1,1,0.1,1,0.1,11152728,Czech Republic,0,0,0,2015-02-02,2015-11-02
CZPLA_8,River Water,Aldrin,Water,ug/L,2015,2015-01-13--2015-12-08,0.001,12,12,1,0.001,1,0.001,1,0.001,1,0.001,11152827,Czech Republic,0,0,0,2015-01-13,2015-12-08
CZPLA_8,River Water,Dibutylphthalate,Water,ug/L,2015,2015-01-13--2015-12-08,0.5,12,12,1,0.5,1,0.5,1,0.5,1,0.5,11152919,Czech Republic,0,0,0,2015-01-13,2015-12-08
CZPMO_1185,River Water,Thallium,Water,ug/L,2015,2015-01-27--2015-12-01,0.5,12,12,1,0.5,1,0.5,1,0.5,1,0.5,11153046,Czech Republic,0,0,0,2015-01-27,2015-12-01
CZPOH_1028,River Water,Lead and its compounds,Water,ug/L,2015,2015-01-06--2015-11-30,0.5,12,1,1,0.5,0,2.88583,0,15.9,0,1.565,11153337,Czech Republic,0,0,0,2015-01-06,2015-11-30
CZPOH_1028,River Water,Chlorophyll a,Water,ug/L,2015,2015-04-13--2015-10-12,1,7,0,0,3.4,0,7.14286,0,16.2,0,6.6,11153404,Czech Republic,0,0,0,2015-04-13,2015-10-12
CZPOH_1022,River Water,Total organic carbon (TOC),Water,mg{C}/L,2015,2015-01-14--2015-10-13,1,5,0,0,5.6,0,7.28,0,9.7,0,6.8,11154141,Czech Republic,0,0,0,2015-01-14,2015-10-13
CZPMO_DPPDY022,River Water,Carbon tetrachloride,Water,ug/L,2015,2015-01-13--2015-11-19,0.1,12,12,1,0.1,1,0.1,1,0.1,1,0.1,11154263,Czech Republic,0,0,0,2015-01-13,2015-11-19
CZPMO_DPPDY022,River Water,Free cyanide,Water,ug/L,2015,2015-01-13--2015-11-19,0.005,12,8,1,0.005,1,0.005,0,0.008,1,0.005,11154267,Czech Republic,0,0,0,2015-01-13,2015-11-19
CZPOH_1093,River Water,Thiram,Water,ug/L,2015,2015-01-06--2015-11-30,0.04,12,12,1,0.04,1,0.04,1,0.04,1,0.04,11154404,Czech Republic,0,0,0,2015-01-06,2015-11-30
CZPLA_10,River Water,Fluoride,Water,ug/L,2015,2015-01-13--2015-12-08,0.02,12,0,0,0.14,0,0.15333,0,0.17,0,0.155,11154872,Czech Republic,0,0,0,2015-01-13,2015-12-08
CZPLA_23,River Water,Magnesium,Water,mg/L,2015,2015-01-12--2015-12-07,0.5,12,0,0,2.1,0,4.1,0,5.9,0,4.15,11143494,Czech Republic,0,0,0,2015-01-12,2015-12-07
CZPMO_1173,River Water,Benzo(b)fluoranthene,Water,ug/L,2015,2015-02-16--2015-11-09,0.002,6,2,1,0.002,0,0.0026,0,0.0038,0,0.00305,11143990,Czech Republic,0,0,0,2015-02-16,2015-11-09
CZPMO_1173,River Water,"o,p'-DDD",Water,ug/L,2015,2015-03-16--2015-11-09,0.002,4,4,1,0.002,1,0.002,1,0.002,1,0.002,11144013,Czech Republic,0,0,0,2015-03-16,2015-11-09
CZPMO_1173,River Water,Boron,Water,ug/L,2015,2015-01-19--2015-12-07,10,12,0,0,20.3,0,37.60833,0,58.8,0,33.15,11144060,Czech Republic,0,0,0,2015-01-19,2015-12-07
CZPMO_1173,River Water,Total phosphorus,Water,mg{P}/L,2015,2015-01-19--2015-12-07,0.005,12,0,0,0.045,0,0.28033,0,0.76,0,0.214,11144081,Czech Republic,0,0,0,2015-01-19,2015-12-07
CZPVL_1066,River Water,Aminomethylphosphonic acid (AMPA),Water,ug/L,2015,2015-01-12--2015-12-14,0.05,13,0,0,0.0561,0,0.39855,0,0.972,0,0.268,11144635,Czech Republic,0,0,0,2015-01-12,2015-12-14
CZPOH_1101,River Water,Fluoranthene,Water,ug/L,2015,2015-01-28--2015-12-03,0.001,12,2,1,0.001,0,0.00217,0,0.006,0,0.002,11145210,Czech Republic,0,0,0,2015-01-28,2015-12-03
CZPLA_27,River Water,Arsenic and its compounds,Water,ug/L,2015,2015-01-12--2015-12-07,1,12,8,1,1,1,1,0,3.2,1,1,11145442,Czech Republic,0,0,0,2015-01-12,2015-12-07
CZPOH_1024,River Water,Endosulfan,Water,ug/L,2015,2015-01-14--2015-12-01,0.02,12,12,1,0.02,1,0.02,1,0.02,1,0.02,11145470,Czech Republic,0,0,0,2015-01-14,2015-12-01
CZPMO_3670,River Water,sec-butylbenzene,Water,ug/L,2015,2015-01-19--2015-12-07,0.1,12,12,1,0.1,1,0.1,1,0.1,1,0.1,11145561,Czech Republic,0,0,0,2015-01-19,2015-12-07
CZPMO_3670,River Water,Carbamazepin,Water,ug/L,2015,2015-01-19--2015-12-07,0.005,12,0,0,0.0102,0,0.05333,0,0.112,0,0.0459,11145612,Czech Republic,0,0,0,2015-01-19,2015-12-07
CZPMO_3664,River Water,"1,3-dichloropropane",Water,ug/L,2015,2015-03-17--2015-11-03,0.1,4,4,1,0.1,1,0.1,1,0.1,1,0.1,11145782,Czech Republic,0,0,0,2015-03-17,2015-11-03
CZPMO_3664,River Water,"trans-1,2-dichloroethene",Water,ug/L,2015,2015-03-17--2015-11-03,0.1,4,4,1,0.1,1,0.1,1,0.1,1,0.1,11145788,Czech Republic,0,0,0,2015-03-17,2015-11-03
CZPOD_5526,River Water,Cadmium and its compounds,Water - Dissolved,ug/L,2015,2015-01-07--2015-12-02,0.1,12,12,1,0.1,1,0.1,1,0.1,1,0.1,11146015,Czech Republic,0,0,0,2015-01-07,2015-12-02
CZPMO_YPPMA024,River Water,4-methyl-phenol,Water,ug/L,2015,2015-01-12--2015-11-30,0.1,12,12,1,0.1,1,0.1,1,0.1,1,0.1,11146062,Czech Republic,0,0,0,2015-01-12,2015-11-30
CZPLA_24,River Water,Molybdenum and its compounds,Water,ug/L,2015,2015-01-12--2015-12-07,2,12,10,1,2,1,2,1,2,1,2,11146422,Czech Republic,0,0,0,2015-01-12,2015-12-07
CZPVL_1090,River Water,Vanadium and its compounds,Water,ug/L,2015,2015-01-07--2015-12-02,0.5,12,0,0,0.6,0,1.24167,0,2,0,1.1,11146674,Czech Republic,0,0,0,2015-01-07,2015-12-02
CZPVL_1072,River Water,Diflufenican,Water,ug/L,2015,2015-01-20--2015-12-15,0.01,12,12,1,0.01,1,0.01,1,0.01,1,0.01,11146910,Czech Republic,0,0,0,2015-01-20,2015-12-15
CZPLA_42,River Water,"1,2,3-trichlorobenzene",Water,ug/L,2015,2015-01-13--2015-12-08,0.1,12,12,1,0.1,1,0.1,1,0.1,1,0.1,11147349,Czech Republic,0,0,0,2015-01-13,2015-12-08
CZPVL_1042,River Water,Delta-HCH,Water,ug/L,2015,2015-01-07--2015-12-09,0.002,12,12,1,0.002,1,0.002,1,0.002,1,0.002,11147597,Czech Republic,0,0,0,2015-01-07,2015-12-09
CZPLA_8,River Water,Chloridazon,Water,ug/L,2015,2015-01-13--2015-12-08,0.01,12,12,1,0.01,1,0.01,1,0.01,1,0.01,11152801,Czech Republic,0,0,0,2015-01-13,2015-12-08
CZPLA_8,River Water,Diazinon,Water,ug/L,2015,2015-01-13--2015-12-08,0.02,12,12,1,0.02,1,0.02,1,0.02,1,0.02,11152834,Czech Republic,0,0,0,2015-01-13,2015-12-08
CZPOH_1093,River Water,AOX,Water,ug/L,2015,2015-01-06--2015-11-30,5,12,0,0,17,0,56.75,0,120,0,55,11154465,Czech Republic,0,0,0,2015-01-06,2015-11-30
CZPVL_1066,River Water,Acetochlor ESA,Water,ug/L,2015,2015-01-12--2015-12-14,0.02,12,0,0,0.0212,0,0.05959,0,0.0938,0,0.0616,11144667,Czech Republic,0,0,0,2015-01-12,2015-12-14
CZPVL_1042,River Water,Cobalt and its compounds,Water,ug/L,2015,2015-01-07--2015-12-09,0.5,12,12,1,0.5,1,0.5,1,0.5,1,0.5,11147677,Czech Republic,0,0,0,2015-01-07,2015-12-09
CZPVL_3449,River Water,"1,2,4-trichlorobenzene",Water,ug/L,2015,2015-01-19--2015-12-01,0.05,12,12,1,0.05,1,0.05,1,0.05,1,0.05,11148245,Czech Republic,0,0,0,2015-01-19,2015-12-01
BERW_03780,River Water,"p,p'-DDD",Water,ug/L,2015,2015-01-01--2015-12-31,0.001,13,13,1,0.001,1,0.001,1,0.001,1,0.001,11193817,Belgium,0,0,0,2015-01-01,2015-12-31
BERW_03850,River Water,Dieldrin,Water,ug/L,2015,2015-01-01--2015-12-31,0.005,9,9,1,0.005,1,0.005,1,0.005,1,0.005,11194109,Belgium,0,0,0,2015-01-01,2015-12-31
BERW_11211,River Water,Dichloromethane,Water,ug/L,2015,2015-01-01--2015-12-31,1,13,13,1,1,1,1,1,1,1,1,11195242,Belgium,0,0,0,2015-01-01,2015-12-31
BERW_11216,River Water,Benzo(b)fluoranthene,Water,ug/L,2015,2015-01-01--2015-12-31,0.005,13,4,1,0.005,0,0.009,0,0.025,0,0.006,11195283,Belgium,0,0,0,2015-01-01,2015-12-31
BERW_11221,River Water,Benzo(a)pyrene,Water,ug/L,2015,2015-01-01--2015-12-31,0.001,13,0,0,0.001,0,0.013,0,0.072,0,0.007,11195374,Belgium,0,0,0,2015-01-01,2015-12-31
ATKK61103032,Ground Water,Mercury and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.05,1,1,1,0.05,1,0.05,1,0.05,1,0.05,11175967,Austria,0,0,0,2015-01-01,2015-12-31
ATPG10002812,Ground Water,Mercury and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.05,1,1,1,0.05,1,0.05,1,0.05,1,0.05,11176025,Austria,0,0,0,2015-01-01,2015-12-31
ATPG10003332,Ground Water,Mercury and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.05,1,1,1,0.05,1,0.05,1,0.05,1,0.05,11176070,Austria,0,0,0,2015-01-01,2015-12-31
ATPG10003342,Ground Water,Mercury and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.05,1,1,1,0.05,1,0.05,1,0.05,1,0.05,11176071,Austria,0,0,0,2015-01-01,2015-12-31
ATPG20803042,Ground Water,Mercury and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.05,4,4,1,0.05,1,0.05,1,0.05,1,0.05,11176263,Austria,0,0,0,2015-01-01,2015-12-31
ATPG31500772,Ground Water,Mercury and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.05,1,1,1,0.05,1,0.05,1,0.05,1,0.05,11176546,Austria,0,0,0,2015-01-01,2015-12-31
ATPG32200042,Ground Water,Mercury and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.05,1,1,1,0.05,1,0.05,1,0.05,1,0.05,11176668,Austria,0,0,0,2015-01-01,2015-12-31
ATPG32300482,Ground Water,Mercury and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.05,1,1,1,0.05,1,0.05,1,0.05,1,0.05,11176684,Austria,0,0,0,2015-01-01,2015-12-31
ATPG40922012,Ground Water,Mercury and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.05,1,1,1,0.05,1,0.05,1,0.05,1,0.05,11176808,Austria,0,0,0,2015-01-01,2015-12-31
ATPG41731012,Ground Water,Mercury and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.05,1,1,1,0.05,1,0.05,1,0.05,1,0.05,11176930,Austria,0,0,0,2015-01-01,2015-12-31
ATPG60106062,Ground Water,Mercury and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.05,2,2,1,0.05,1,0.05,1,0.05,1,0.05,11176964,Austria,0,0,0,2015-01-01,2015-12-31
ATTG60505062,Ground Water,Mercury and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.05,1,1,1,0.05,1,0.05,1,0.05,1,0.05,11177267,Austria,0,0,0,2015-01-01,2015-12-31
CZPLA_240,River Water,Sodium,Water,mg/L,2015,2015-01-07--2015-12-02,0.5,12,0,0,14,0,23.06667,0,32.7,0,21.25,11156285,Czech Republic,0,0,0,2015-01-07,2015-12-02
CZPLA_58,River Water,2-naphthol,Water,ug/L,2015,2015-01-19--2015-12-07,0.05,12,12,1,0.05,1,0.05,1,0.05,1,0.05,11156386,Czech Republic,0,0,0,2015-01-19,2015-12-07
ATKK71250162,Ground Water,Mercury and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.2,1,1,1,0.2,1,0.2,1,0.2,1,0.2,11177484,Austria,0,0,0,2015-01-01,2015-12-31
CZPLA_58,River Water,Magnesium,Water,mg/L,2015,2015-01-19--2015-12-07,0.5,12,0,0,4.7,0,6.60833,0,8.5,0,6.75,11156500,Czech Republic,0,0,0,2015-01-19,2015-12-07
ATPG54111962,Ground Water,Mercury and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.2,1,1,1,0.2,1,0.2,1,0.2,1,0.2,11177668,Austria,0,0,0,2015-01-01,2015-12-31
CZPVL_1083,River Water,Molybdenum and its compounds,Water,ug/L,2015,2015-01-15--2015-12-10,0.5,12,0,0,0.6,0,1.50833,0,3.3,0,1.35,11157148,Czech Republic,0,0,0,2015-01-15,2015-12-10
ATKK61208022,Ground Water,Nickel and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,1,1,1,1,1,1,1,1,1,1,1,11178297,Austria,0,0,0,2015-01-01,2015-12-31
ATPG31900022,Ground Water,Nickel and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,1,1,1,1,1,1,1,1,1,1,1,11178792,Austria,0,0,0,2015-01-01,2015-12-31
CZPLA_6,River Water,Ammonium,Water,mg{NH4}/L,2015,2015-01-13--2015-12-08,0.01289,12,0,0,0.02578,0,0.07518,0,0.12888,0,0.07733,11158439,Czech Republic,0,0,0,2015-01-13,2015-12-08
CZPVL_1058,River Water,CODCr,Water,mg{O2}/L,2015,2015-01-05--2015-12-02,4,12,0,0,14,0,24.08333,0,40,0,22,11158858,Czech Republic,0,0,0,2015-01-05,2015-12-02
CZPOH_1001,River Water,Dieldrin,Water,ug/L,2015,2015-01-07--2015-12-02,0.01,12,12,1,0.01,1,0.01,1,0.01,1,0.01,11158970,Czech Republic,0,0,0,2015-01-07,2015-12-02
ATKK40709022,Ground Water,Arsenic and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.4,1,1,1,0.4,1,0.4,1,0.4,1,0.4,11179833,Austria,0,0,0,2015-01-01,2015-12-31
CZPLA_46,River Water,Aluminium and its compounds,Water,ug/L,2015,2015-01-19--2015-12-07,50,12,9,1,50,1,50,0,69,1,50,11159281,Czech Republic,0,0,0,2015-01-19,2015-12-07
CZPVL_3923,River Water,"o,p'-DDE",Water,ug/L,2015,2015-01-19--2015-12-07,0.002,12,12,1,0.002,1,0.002,1,0.002,1,0.002,11159516,Czech Republic,0,0,0,2015-01-19,2015-12-07
CZPVL_3923,River Water,Benzotriazol,Water,ug/L,2015,2015-01-19--2015-12-07,0.02,12,2,1,0.02,0,0.03662,0,0.108,0,0.0264,11159598,Czech Republic,0,0,0,2015-01-19,2015-12-07
CZPLA_25,River Water,Aminomethylphosphonic acid (AMPA),Water,ug/L,2015,2015-01-12--2015-12-07,0.025,12,3,1,0.025,0,0.11429,0,0.307,0,0.0795,11141321,Czech Republic,0,0,0,2015-01-12,2015-12-07
ATPG10002952,Ground Water,Arsenic and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,1,1,1,1,1,1,1,1,1,1,1,11180488,Austria,0,0,0,2015-01-01,2015-12-31
ATPG30300042,Ground Water,Arsenic and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,1,1,1,1,1,1,1,1,1,1,1,11180553,Austria,0,0,0,2015-01-01,2015-12-31
